rid,session,conversation,trace,turn,source_kind,agent_depth,start_ns,p_rank,d_rank,input_tokens,output_tokens,device_tokens,host_tokens,miss_tokens,ttft_ms,p_queue_ms
54696e85-4eb8-4506-93a5-4ef33f9b80f0,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_005_0ae5b9c5,117ebe75819d050f308a0a81647893abd02d,5,weka_subagent,1,1790186473326464409,6,0,72380,224,64512,0,7868,3156.223009,0.6931400275789201
b8d6b394-2895-4d65-9609-71016f37d020,f8e36a90-25ca-4721-85b3-17f39feb2af8,3d8fcda6a4decdb4d4f56839db6eba041e60,3d8fcda6a4decdb4d4f56839db6eba041e60,5,weka_main,0,1790186473418406669,6,1,58955,306,57408,0,1547,3729.965378,750.6997739546932
f81474b9-7141-428d-93b1-dbf1fa92c38a,4f2aa407-22bc-4cd9-a39a-5fb58956301f,3cb1c6dc71a21714587287306ebe52748568::sa:subagent_001_bf2a11d7,3cb1c6dc71a21714587287306ebe52748568,1,weka_subagent,1,1790186473765270855,2,2,25544,317,23552,0,1992,1896.642776,0.6425800384022295
22458c1e-0876-4b32-a086-cb0194374d10,4828fd9b-6204-4ff8-aae5-9266ba58aa74,12bd4c7c82ae413b035253cb800fc5312111::sa:subagent_001_65ca2729,12bd4c7c82ae413b035253cb800fc5312111,14,weka_subagent,1,1790186473855079766,6,3,50536,96,50176,0,360,3293.626246,1528.8833089871332
b3108748-1c0a-41b2-955f-2b00e6d8b1e8,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_006_255c3e39,117ebe75819d050f308a0a81647893abd02d,3,weka_subagent,1,1790186474039658885,6,4,47947,308,36352,0,11595,5470.601801,780.8433049940504
05ab06a4-6e2a-45f5-badb-f4d2e799321a,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_002_d326cae4,3e573575f7a9f0d647460e769c0a64e71d59,2,weka_subagent,1,1790186474516889945,1,5,20878,5,20672,0,206,1873.779305,0.5125729949213564
945775b1-6c65-49eb-8bd9-19914e58199e,38cfdcfe-91d6-40d3-b999-27e68b14dbab,43d1f727aec4d8b3f2aec42f816e7fabe193,43d1f727aec4d8b3f2aec42f816e7fabe193,4,weka_main,0,1790186474684125867,2,6,63117,305,61824,0,1293,2464.036563,0.7905579986982048
31036e57-d428-42e6-b379-a5199eef86eb,4f2aa407-22bc-4cd9-a39a-5fb58956301f,3cb1c6dc71a21714587287306ebe52748568::sa:subagent_002_304cfed6,3cb1c6dc71a21714587287306ebe52748568,1,weka_subagent,1,1790186474811368038,0,7,48950,720,23552,0,25398,9407.230221,2107.063712028321
ae262c90-9428-4cfd-a533-f63cd26536dc,374efa44-cb6a-4eb5-be17-542ba278065e,3c49da29dedf8ccfa4ee310634b4b8af275a,3c49da29dedf8ccfa4ee310634b4b8af275a,2,weka_main,0,1790186475144191608,6,0,158472,669,152640,0,5832,4852.245852,2108.161273994483
8eab27de-054b-4004-8faa-e794110d66fb,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_007_5da4769e,117ebe75819d050f308a0a81647893abd02d,2,weka_subagent,1,1790186475264052782,6,1,41744,219,40896,0,848,4761.524834,2026.5626079635695
1b566e7a-f4eb-42c1-854d-7fa92a05ecf8,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_001_f55cb4b8,3e573575f7a9f0d647460e769c0a64e71d59,3,weka_subagent,1,1790186475333737051,1,2,21779,316,21120,0,659,2433.332051,0.5779410130344331
fae60621-12f9-4945-b3ae-cf85bfade913,5dfb6a9e-0b62-40fa-b429-7b18b61a7b25,43eb23b676fb4a9f9bccbc568dbca0d6b352,43eb23b676fb4a9f9bccbc568dbca0d6b352,4,weka_main,0,1790186476569158591,5,3,80444,213,77760,0,2684,1931.0365729999999,0.8428980363532901
d1b8ee29-7e68-4168-9f30-9ec0f579abdc,78f502c1-cc8c-4c4d-8e1f-e239f6d8f4f5,439e5f9ed3159bd826529d8ae5bd1536903f::sa:subagent_001_7aa6c78b,439e5f9ed3159bd826529d8ae5bd1536903f,5,weka_subagent,1,1790186478296996869,3,4,45930,123,44032,0,1898,2220.566652,0.9443750022910535
46f7a79a-81ca-442e-9c65-df5fcbcd760d,4828fd9b-6204-4ff8-aae5-9266ba58aa74,12bd4c7c82ae413b035253cb800fc5312111::sa:subagent_001_65ca2729,12bd4c7c82ae413b035253cb800fc5312111,15,weka_subagent,1,1790186478547114799,6,5,50668,128,50496,0,172,2116.9740899999997,0.7499879575334489
126ec136-3dfc-4f12-9044-4e17c9eeb9cb,a1b7902b-3b44-40b0-b713-b5de8181fd17,2654d8b687d9c22001c25155ff2a69840acc::fa:000,2654d8b687d9c22001c25155ff2a69840acc,16,weka_flat,1,1790186478553869006,6,6,315898,619,309312,0,6586,4105.405019,2.8083780198358
eb2e1a5b-68b7-4a14-833e-be9afddf3aca,6e530143-26ba-4219-8147-66b3011d023a,117ebe75819d050f308a0a81647893abd02d::sa:subagent_005_0ae5b9c5,117ebe75819d050f308a0a81647893abd02d,6,weka_subagent,1,1790186479196314459,6,7,80953,225,72320,0,8633,5029.345874,759.0948559809476
b9240de0-b935-4b81-a937-417abd5f4408,6a64eb87-d14c-49d0-85e9-7855f8e79892,3e573575f7a9f0d647460e769c0a64e71d59::sa:subagent_003_e785d2f4,3e573575f7a9f0d647460e769c0a64e71d59,3,weka_subagent,1,1790186479288323257,7,0,22420,279,20736,0,1684,2212.86227,0.5599720170721412
d2b45761-5c0d-4c70-bcce-26b532595f33,4828fd9b-6204-4ff8-aae5-9266ba58aa74,12bd4c7c82ae413b035253cb800fc5312111::sa:subagent_002_847a9292,12bd4c7c82ae413b035253cb800fc5312111,6,weka_subagent,1,1790186479773857851,4,1,83922,280,78848,0,5074,3599.88296,0.8903960115276277
2f5c0326-aff2-49a9-a34f-045dc2376a0b,38cfdcfe-91d6-40d3-b999-27e68b14dbab,43d1f727aec4d8b3f2aec42f816e7fabe193,43d1f727aec4d8b3f2aec42f816e7fabe193,5,weka_main,0,1790186480177766898,2,2,82694,1012,63104,0,19590,5652.539809999999,0.7953569875098765
